F108Q3000005|201504|80523.44|0|80|280|||||6.875|0||||||||||||
F108Q3000005|201505|80406.67|0|81|279|||||6.875|0||||||||||||
F108Q3000005|201506|80289.23|0|82|278|||||6.875|0||||||||||||
F108Q3000005|201507|80171.12|0|83|277|||||6.875|0||||||||||||
F108Q3000005|201508|80171.12|0|84|276|||||6.875|0||||||||||||
F108Q3000005|201509|79932.86|0|85|275|||||6.875|0||||||||||||
F108Q3000005|201510|79812.71|0|86|274|||||6.875|0||||||||||||
F108Q3000005|201511|79812.71|0|87|273|||||6.875|0||||||||||||
F108Q3000005|201512|79570.34|0|88|272|||||6.875|0||||||||||||
F108Q3000005|201601|79448.11|0|89|271|||||6.875|0||||||||||||
F108Q3000005|201602|79448.11|0|90|270|||||6.875|0||||||||||||
F108Q3000005|201603|79201.55|0|91|269|||||6.875|0||||||||||||
F108Q3000005|201604|79077.21|0|92|268|||||6.875|0||||||||||||
F108Q3000005|201605|78952.16|0|93|267|||||6.875|0||||||||||||
F108Q3000005|201606|78826.39|0|94|266|||||6.875|0||||||||||||
F108Q3000005|201607|78699.9|0|95|265|||||6.875|0||||||||||||
F108Q3000005|201608|78572.68|0|96|264|||||6.875|0||||||||||||
F108Q3000005|201609|78444.74|0|97|263|||||6.875|0||||||||||||
F108Q3000005|201610|78444.74|0|98|262|||||6.875|0||||||||||||
F108Q3000005|201611|78186.65|0|99|261|||||6.875|0||||||||||||
F108Q3000005|201612|78056.49|0|100|260|||||6.875|0||||||||||||
F108Q3000005|201701|78056.49|0|101|259|||||6.875|0||||||||||||
F108Q3000005|201702|77793.94|0|102|258|||||6.875|0||||||||||||
F108Q3000005|201703|77661.53|0|103|257|||||6.875|0||||||||||||
F108Q3000005|201704|77528.37|0|104|256|||||6.875|0||||||||||||
F108Q3000005|201705|77394.44|0|105|255|||||6.875|0||||||||||||
F108Q3000005|201706|77259.75|0|106|254|||||6.875|0||||||||||||
F108Q3000005|201707|77259.75|0|107|253|||||6.875|0||||||||||||
F108Q3000005|201708|76988.04|0|108|252|||||6.875|0||||||||||||
F108Q3000005|201709|76851.02|0|109|251|||||6.875|0|||||||||||0|
