,loanSequenceNumber,monthlyReportingPeriod,currentActualUPB,currentLoanDelinquencyStatus,loanAge,remainingMonthToLegalMaturity,repurchaseFlag,modificationFlag,zeroBalanceCode,zeroBalanceEffectiveDate,currentInterestRate,currentDeferredUPB,dueDateOfLastPaidInstallment,miRecoveries,netSalesProceeds,nonMiRecoveries,expenses,legalCosts,maintenanceAndPreservationCosts,taxesAndInsurance,miscellaneousExpenses,actualLossCalculation,modificationCost,stepModificationFlag,deferredPaymentModification,estimatedLoandToValue,yr,qr,defaulted,creditScore,firstPaymentDate,firstTimeHomeBuyerFlag,maturityDate,metropolitanDivisionOrMSA,mortgageInsurancePercentage,numberOfUnits,occupancyStatus,originalCombinedLoanToValue,originalDebtToIncomeRatio,originalUPB,originalLoanToValue,originalInterestRate,channel,prepaymentPenaltyMortgageFlag,productType,propertyState,propertyType,postalCode,loanSequenceNumber,loanPurpose,originalLoanTerm,numberOfBorrowers,sellerName,servicerName,superConformingFlag,preHarpLoanSequenceNumber,yr,qr
1203,F108Q3000021,200906,123960.62,0,9,351,NotA,NotA,0,NotA,6.5,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,798,200810,N,203809,20764.0,0,1,P,49.0,26,125000,49,6.5,R,N,FRM,NJ,SF,8800,F108Q3000021,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1204,F108Q3000021,200907,123841.98,0,10,350,NotA,NotA,0,NotA,6.5,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,798,200810,N,203809,20764.0,0,1,P,49.0,26,125000,49,6.5,R,N,FRM,NJ,SF,8800,F108Q3000021,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1205,F108Q3000021,200908,123722.7,0,11,349,NotA,NotA,0,NotA,6.5,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,798,200810,N,203809,20764.0,0,1,P,49.0,26,125000,49,6.5,R,N,FRM,NJ,SF,8800,F108Q3000021,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1206,F108Q3000021,200909,123602.77,0,12,348,NotA,NotA,0,NotA,6.5,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,798,200810,N,203809,20764.0,0,1,P,49.0,26,125000,49,6.5,R,N,FRM,NJ,SF,8800,F108Q3000021,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1207,F108Q3000021,200910,0.0,0,13,347,N,NotA,1,200910.0,6.5,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,798,200810,N,203809,20764.0,0,1,P,49.0,26,125000,49,6.5,R,N,FRM,NJ,SF,8800,F108Q3000021,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1208,F108Q3000022,200808,135000.0,0,0,360,NotA,NotA,0,NotA,6.0,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,738,200809,N,203808,NotA,25,1,P,90.0,40,135000,90,6.0,R,N,FRM,IA,SF,51000,F108Q3000022,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1209,F108Q3000022,200809,135000.0,0,1,359,NotA,NotA,0,NotA,6.0,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,738,200809,N,203808,NotA,25,1,P,90.0,40,135000,90,6.0,R,N,FRM,IA,SF,51000,F108Q3000022,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1210,F108Q3000022,200810,135000.0,0,2,358,NotA,NotA,0,NotA,6.0,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,738,200809,N,203808,NotA,25,1,P,90.0,40,135000,90,6.0,R,N,FRM,IA,SF,51000,F108Q3000022,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1211,F108Q3000022,200811,135000.0,0,3,357,NotA,NotA,0,NotA,6.0,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,738,200809,N,203808,NotA,25,1,P,90.0,40,135000,90,6.0,R,N,FRM,IA,SF,51000,F108Q3000022,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1212,F108Q3000022,200812,134000.0,0,4,356,NotA,NotA,0,NotA,6.0,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,738,200809,N,203808,NotA,25,1,P,90.0,40,135000,90,6.0,R,N,FRM,IA,SF,51000,F108Q3000022,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1213,F108Q3000022,200901,134000.0,0,5,355,NotA,NotA,0,NotA,6.0,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,738,200809,N,203808,NotA,25,1,P,90.0,40,135000,90,6.0,R,N,FRM,IA,SF,51000,F108Q3000022,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1214,F108Q3000022,200902,134000.0,0,6,354,NotA,NotA,0,NotA,6.0,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,738,200809,N,203808,NotA,25,1,P,90.0,40,135000,90,6.0,R,N,FRM,IA,SF,51000,F108Q3000022,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1215,F108Q3000022,200903,134045.04,0,7,353,NotA,NotA,0,NotA,6.0,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,738,200809,N,203808,NotA,25,1,P,90.0,40,135000,90,6.0,R,N,FRM,IA,SF,51000,F108Q3000022,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1216,F108Q3000022,200904,133905.88,0,8,352,NotA,NotA,0,NotA,6.0,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,738,200809,N,203808,NotA,25,1,P,90.0,40,135000,90,6.0,R,N,FRM,IA,SF,51000,F108Q3000022,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1217,F108Q3000022,200905,133766.02,0,9,351,NotA,NotA,0,NotA,6.0,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,738,200809,N,203808,NotA,25,1,P,90.0,40,135000,90,6.0,R,N,FRM,IA,SF,51000,F108Q3000022,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1218,F108Q3000022,200906,0.0,0,10,350,N,NotA,1,200906.0,6.0,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,738,200809,N,203808,NotA,25,1,P,90.0,40,135000,90,6.0,R,N,FRM,IA,SF,51000,F108Q3000022,P,360,2,Other sellers,USBANKNA,NotA,NotA,2008,3
1219,F108Q3000023,200808,66000.0,0,0,360,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1220,F108Q3000023,200809,66000.0,0,1,359,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1221,F108Q3000023,200810,66000.0,0,2,358,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1222,F108Q3000023,200811,66000.0,0,3,357,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1223,F108Q3000023,200812,66000.0,0,4,356,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1224,F108Q3000023,200901,66000.0,0,5,355,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1225,F108Q3000023,200902,66000.0,0,6,354,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1226,F108Q3000023,200903,65832.0,0,7,353,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1227,F108Q3000023,200904,65765.23,0,8,352,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1228,F108Q3000023,200905,65698.12,0,9,351,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1229,F108Q3000023,200906,65630.66,0,10,350,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1230,F108Q3000023,200907,65562.86,0,11,349,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1231,F108Q3000023,200908,65494.71,0,12,348,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1232,F108Q3000023,200909,65426.22,0,13,347,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1233,F108Q3000023,200910,65357.38,0,14,346,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1234,F108Q3000023,200911,65288.18,0,15,345,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1235,F108Q3000023,200912,65218.63,0,16,344,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1236,F108Q3000023,201001,65148.73,0,17,343,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1237,F108Q3000023,201002,65078.47,0,18,342,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1238,F108Q3000023,201003,65007.85,0,19,341,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1239,F108Q3000023,201004,64936.87,0,20,340,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1240,F108Q3000023,201005,64865.53,0,21,339,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1241,F108Q3000023,201006,64793.82,0,22,338,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1242,F108Q3000023,201007,64721.75,0,23,337,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1243,F108Q3000023,201008,64649.31,0,24,336,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1244,F108Q3000023,201009,64576.5,0,25,335,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1245,F108Q3000023,201010,64503.32,0,26,334,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1246,F108Q3000023,201011,64429.77,0,27,333,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1247,F108Q3000023,201012,64355.84,0,28,332,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1248,F108Q3000023,201101,64281.53,0,29,331,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1249,F108Q3000023,201102,64206.84,0,30,330,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1250,F108Q3000023,201103,64131.77,0,31,329,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1251,F108Q3000023,201104,64056.32,0,32,328,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1252,F108Q3000023,201105,63980.48,0,33,327,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1253,F108Q3000023,201106,63904.26,0,34,326,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1254,F108Q3000023,201107,63827.65,0,35,325,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1255,F108Q3000023,201108,63750.65,0,36,324,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1256,F108Q3000023,201109,63673.25,0,37,323,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1257,F108Q3000023,201110,63595.46,0,38,322,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1258,F108Q3000023,201111,63517.27,0,39,321,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1259,F108Q3000023,201112,63438.68,0,40,320,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1260,F108Q3000023,201201,63359.69,0,41,319,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1261,F108Q3000023,201202,63280.3,0,42,318,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1262,F108Q3000023,201203,63200.5,0,43,317,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1263,F108Q3000023,201204,63120.3,0,44,316,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1264,F108Q3000023,201205,63039.69,0,45,315,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1265,F108Q3000023,201206,62958.67,0,46,314,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1266,F108Q3000023,201207,62877.23,0,47,313,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1267,F108Q3000023,201208,62795.38,0,48,312,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1268,F108Q3000023,201209,62713.11,0,49,311,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
1269,F108Q3000023,201210,62630.42,0,50,310,NotA,NotA,0,NotA,6.125,0,NotA,0.0,NotA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NotA,NotA,0.0,2008,3,0,788,200809,N,203808,24340.0,12,1,P,85.0,37,66000,85,6.125,R,N,FRM,MI,SF,49500,F108Q3000023,C,360,1,Other sellers,Other servicers,NotA,NotA,2008,3
